userId,title,rating
252,Sit-Up - Gethin Variation,4.6
252,Medicine ball ninja,3.1
252,Child's pose,4.6
252,Barbell Hip Thrust,1.0
252,Tire flip,2.6
252,High knees,4.2
252,Push-jerk,1.1
253,Palms-out incline biceps curl,1.9
253,Box Jump (Multiple Response),1.4
253,Lying groin stretch with band,1.7
253,Good Morning,3.7
253,Bear crawl sled drag,3.7
253,Jumping rope,2.6
253,Clean and jerk,4.9
254,Dumbbell Lying Rear Lateral Raise,1.7
254,Split Jump,3.4
254,Bent Over Shoulder Y,3.2
254,Sumo deadlift,2.1
254,Sled Push,3.7
254,Rower,2.2
254,Clean and jerk,1.4
255,Single-arm cable lateral raise,1.4
255,Squat Isometric Hold,1.0
255,Alternating standing knee-pull stretch,4.7
255,Barbell back squat to box,2.5
255,Tire flip,3.5
255,Plate push,1.1
255,Push-press,1.0
256,Barbell Deadlift,4.5
256,Plyo push-up,1.5
256,Lying glute stretch,4.6
256,Dumbbell floor press,1.7
256,Sled Push,3.6
256,Stairmaster,4.1
256,Power snatch-,2.8
257,Machine Low Row,3.0
257,90-degree jump squat,4.6
257,Standing side bend stretch,3.7
257,Speed Box Squat,4.1
257,Dumbbell farmer's walk,2.6
257,High knees,2.9
257,Push-press,2.8
258,Seated leg lift,1.4
258,Dumbbell lateral hop,2.0
258,Iliotibial band SMR,1.5
258,Sumo deadlift,4.3
258,Sled Push,4.4
258,Bear crawl fire feet,4.7
258,Behind-the-head push-press,2.9
259,Kettlebell thruster,3.3
259,Lateral hop,1.5
259,Standing side bend stretch,2.1
259,Barbell deficit deadlift,4.5
259,Dumbbell farmer's walk,2.6
259,Jumping rope,1.1
259,Push-press,2.3
260,Single-arm kettlebell overhead squat,1.3
260,Slalom jumps,4.4
260,Cross-body shoulder stretch,4.9
260,Barbell deficit deadlift,1.4
260,Dumbbell farmer's walk,2.9
260,Jumping Jack,4.8
260,Clean and jerk,3.6
261,Dumbbell V-sit cross jab-,4.9
261,Medicine ball scoop throw,1.1
261,Superman,2.2
261,Barbell glute bridge,3.3
261,Sled Push,3.7
261,Jumping rope,4.0
261,Power snatch-,1.6
262,Landmine Linear Jammer,2.0
262,Over bench jump,2.7
262,Yoga plex,1.7
262,Speed Box Squat,4.2
262,Tire flip,3.9
262,Burpee,3.6
262,Push-press,1.3
263,Bear crawl shoulder tap,2.6
263,Dumbbell jump squat,1.2
263,Piriformis SMR,2.6
263,Barbell glute bridge,3.7
263,Tire flip,2.6
263,Stationary bike,4.1
263,Push-press,4.1
264,Cable Cross-Over - Gethin Variation,3.4
264,Kettlebell fire feet,1.6
264,Piriformis SMR,4.2
264,Board bench press,1.0
264,Tire flip,3.1
264,Rower,5.0
264,Push-jerk,3.3
265,Negative pull-up,1.2
265,Plyo push-up,3.7
265,Toe Touchers,4.8
265,Barbell Hip Thrust,1.8
265,Bear crawl sled drag,2.8
265,Jumping rope,2.7
265,Clean and jerk,2.2
266,Glute ham raise-,4.0
266,Lateral box jump,3.1
266,Piriformis SMR,3.3
266,Board bench press,2.2
266,Dumbbell farmer's walk,1.6
266,Treadmill running,2.7
266,Behind-the-head push-press,3.0
267,Standing concentration curl,3.7
267,Medicine ball slam,4.2
267,Standing side bend stretch,2.2
267,Board bench press,1.7
267,Bear crawl sled drag,1.1
267,Shuttle run,2.0
267,Behind-the-head push-press,1.6
268,Barbell Lunge - Gethin Variation,2.5
268,Sledgehammer swing,1.4
268,Standing hamstring stretch,2.3
268,Board bench press,1.9
268,Dumbbell farmer's walk,3.5
268,High knees,4.3
268,Behind-the-head push-press,4.4
269,Single-arm incline triceps extension,4.0
269,Burpee box jump,2.1
269,Piriformis SMR,3.0
269,Board bench press,2.6
269,Dumbbell farmer's walk,1.1
269,Jumping rope,4.6
269,Push-jerk,1.4
270,Exercise ball superman,3.2
270,Dumbbell lateral hop,3.0
270,Standing leg swing,3.4
270,Sumo deadlift,1.1
270,Bear crawl sled drag,1.8
270,Shadow boxing,2.0
270,Behind-the-head push-press,2.3
271,Hex-bar deadlift,2.0
271,Bench skip,2.2
271,Half bird dog,1.8
271,Dumbbell floor press,2.7
271,Tire flip,4.2
271,Bear crawl fire feet,4.7
271,Clean and jerk,1.3
272,Suitcase Dumbbell Carry,3.8
272,Running lunge,2.7
272,Half bird dog,1.6
272,Barbell glute bridge,5.0
272,Dumbbell farmer's walk,4.5
272,High knees,3.8
272,Push-jerk,1.9
273,Single-arm palm-in dumbbell shoulder press,3.8
273,Sprawl frog kick,3.9
273,Single-leg lying cross-over stretch,2.2
273,Good Morning,4.9
273,Tire flip,2.8
273,Burpee,2.2
273,Push-press,2.1
274,Incline Push-Up,3.2
274,Dumbbell seated box jump,2.8
274,Arm circle,2.8
274,Dumbbell floor press,2.6
274,Sled Push,1.0
274,Treadmill jogging,4.0
274,Clean and jerk,2.8
275,Single-arm dumbbell preacher curl,3.4
275,Dumbbell lateral hop,4.0
275,Lying hamstring stretch with band,4.7
275,Barbell deficit deadlift,4.4
275,Dumbbell farmer's walk,2.2
275,Plate push,2.3
275,Clean and jerk,4.6
276,Decline kayak,1.0
276,Wall mountain climber,2.3
276,Single-leg lying cross-over stretch,4.5
276,Barbell Hip Thrust,4.4
276,Sled Push,2.1
276,Treadmill jogging,3.6
276,Push-press,1.8
277,Smith machine pistol squat,1.5
277,Sledgehammer swing,2.7
277,Single-leg lying cross-over stretch,1.3
277,Glute Ham Raise,4.8
277,Dumbbell farmer's walk,2.4
277,Treadmill walking,4.1
277,Power snatch-,1.0
278,Shoulder tap,2.2
278,Jump lunge heel kick,2.5
278,Arm circle,2.4
278,Dumbbell floor press,2.5
278,Bear crawl sled drag,4.7
278,Jumping rope,2.0
278,Push-press,3.7
279,One-Arm Cable Side Raise - Gethin Variation,4.7
279,Jump lunge heel kick,1.8
279,Exercise ball torso rotation,4.8
279,Good Morning,4.7
279,Dumbbell farmer's walk,3.8
279,Stairmaster,3.1
279,Power snatch-,1.0
280,Arnold press,4.6
280,Medicine ball ninja,1.7
280,Bent Over Shoulder Y,1.7
280,Sumo deadlift,4.6
280,Sled Push,2.5
280,Stair climber,1.0
280,Push-jerk,2.9
281,Kettlebell alternating floor press,1.0
281,Split Jump,3.0
281,Rhomboids SMR,3.2
281,Barbell deficit deadlift,4.4
281,Sled Push,2.4
281,Burpee,2.8
281,Push-jerk,1.3
282,Dumbbell Bicep Curl,2.3
282,Medicine ball slam,3.9
282,World's greatest stretch,3.5
282,Dumbbell floor press,2.0
282,Bear crawl sled drag,2.2
282,High knees,2.0
282,Push-press,1.1
283,Dumbbell seal row,4.3
283,Jumping knee up-down,4.0
283,Toe Touchers,1.6
283,Sumo deadlift,3.9
283,Bear crawl sled drag,2.8
283,Treadmill walking,2.6
283,Power snatch-,3.6
284,Dumbbell jump squat with rotation,3.8
284,Squat Isometric Hold,3.9
284,Piriformis SMR,1.9
284,Speed Box Squat,3.8
284,Dumbbell farmer's walk,1.4
284,High knees,4.3
284,Push-press,1.6
285,Exercise ball rear delt fly,3.7
285,Broad jump,1.5
285,Lying groin stretch with band,4.4
285,Speed Box Squat,1.4
285,Dumbbell farmer's walk,3.9
285,Elliptical trainer,4.3
285,Behind-the-head push-press,2.0
286,Single-arm high-cable side bend,4.9
286,Squat Isometric Hold,4.7
286,Lying glute stretch,4.0
286,Rack pull,2.0
286,Dumbbell farmer's walk,2.5
286,Elliptical trainer,1.7
286,Power snatch-,1.8
287,ACFT Hand-release push-up,3.8
287,Medicine ball scoop throw,2.5
287,Lying quad stretch with band,2.2
287,Board bench press,4.8
287,Dumbbell farmer's walk,1.7
287,Shadow boxing,2.6
287,Behind-the-head push-press,4.5
288,Single-leg dumbbell Romanian deadlift,1.5
288,Broad jump,2.0
288,Yoga plex,1.6
288,Speed Box Squat,3.4
288,Dumbbell farmer's walk,4.9
288,Plate push,4.4
288,Push-jerk,1.1
289,Weighted donkey calf raise,2.5
289,Burpee tuck jump,3.4
289,Exercise ball chest stretch,2.3
289,Sumo deadlift,2.4
289,Tire flip,2.5
289,Rower,2.4
289,Power snatch-,3.2
290,Dumbbell sumo squat,3.7
290,Wall sprawl,4.4
290,Yoga plex,1.6
290,Barbell deficit deadlift,4.6
290,Bear crawl sled drag,3.8
290,Jumping Jack,4.7
290,Behind-the-head push-press,1.1
291,Clean and press,2.3
291,Burpee over barbell,2.7
291,Single-leg balance and reach,3.8
291,Barbell glute bridge,3.7
291,Dumbbell farmer's walk,2.4
291,Treadmill running,2.4
291,Push-press,3.6
292,Incline dumbbell fly and press,3.0
292,Box jump,1.0
292,Rhomboids SMR,1.9
292,Barbell Hip Thrust,4.1
292,Sled Push,4.8
292,Plate push,3.2
292,Clean and jerk,4.5
293,UP Cable Straight-Arm Pull-Down,3.1
293,Lateral box jump,3.0
293,Lower back SMR,2.1
293,Good Morning,4.3
293,Sled Push,2.9
293,Treadmill walking,1.7
293,Push-press,2.2
294,Romanian Deadlift With Dumbbells,3.5
294,Sit-up with single-arm overhand throw,1.7
294,Arm circle,4.8
294,Speed Box Squat,2.1
294,Dumbbell farmer's walk,3.0
294,Rower,1.2
294,Behind-the-head push-press,1.5
295,King Maker Dumbbell Farmer's Carry,3.0
295,Pop squat,4.0
295,One Handed Hang,4.7
295,Good Morning,3.9
295,Tire flip,3.4
295,Shadow boxing,2.9
295,Power snatch-,4.9
296,Landmine squat,3.8
296,Burpee over barbell,2.1
296,Cross-body shoulder stretch,4.7
296,Rack pull,4.3
296,Tire flip,4.8
296,Shuttle run,2.5
296,Push-press,4.5
297,Single-arm lying cable front raise,4.1
297,Medicine ball partner twist,3.4
297,Adductor SMR,2.8
297,Barbell Hip Thrust,1.2
297,Bear crawl sled drag,1.3
297,Stairmaster,3.3
297,Push-jerk,4.3
298,Weighted Crunch - Gethin Variation,2.9
298,Squat Isometric Hold,2.8
298,Half bird dog,4.7
298,Speed Box Squat,1.6
298,Sled Push,1.7
298,High knees,3.0
298,Push-jerk,2.3
299,EZ-Bar Skullcrusher,4.9
299,Skip,4.5
299,Wall calf stretch,3.0
299,Glute Ham Raise,1.8
299,Bear crawl sled drag,1.7
299,Stairmaster,4.7
299,Power snatch-,4.6
300,Hanging Leg Raise - Variation Gethin,2.0
300,Plyo push-up,3.2
300,Reverse lunge,1.7
300,Board bench press,3.5
300,Dumbbell farmer's walk,3.7
300,Treadmill jogging,2.3
300,Push-jerk,1.8
301,EZ-Bar Skullcrusher,2.2
301,Sledgehammer swing,1.5
301,Standing leg swing,3.7
301,Board bench press,1.7
301,Bear crawl sled drag,4.1
301,High knees,3.6
301,Behind-the-head push-press,1.7
302,Barbell walking lunge,2.6
302,Plyo push-up,1.3
302,Bar shoulder extension stretch,3.9
302,Dumbbell floor press,1.3
302,Dumbbell farmer's walk,3.4
302,Shadow boxing,4.9
302,Behind-the-head push-press,2.6
303,Body Triceps Press Using Flat Bench,3.1
303,Skip,3.7
303,Reverse lunge,2.4
303,Barbell deficit deadlift,2.0
303,Dumbbell farmer's walk,4.6
303,Rower,4.5
303,Power snatch-,2.4
304,Battle ropes,1.6
304,Medicine ball scoop throw,3.1
304,Standing leg swing,1.0
304,Dumbbell floor press,2.1
304,Dumbbell farmer's walk,1.5
304,Jumping rope,4.0
304,Power snatch-,4.0
305,L-sit chin-up,4.6
305,Jump Squat,2.0
305,Quadriceps SMR,3.6
305,Barbell back squat to box,4.8
305,Bear crawl sled drag,1.8
305,Sled push-,4.8
305,Power snatch-,2.5
306,Bench dip,3.0
306,Sledgehammer swing,2.7
306,Bar shoulder extension stretch,1.3
306,Barbell back squat to box,3.9
306,Dumbbell farmer's walk,4.1
306,Jumping Jack,4.6
306,Clean and jerk,1.9
307,Straight-Arm Dumbbell Pull-Over - Gethin Variation,3.5
307,Jump Squat,3.1
307,Reverse lunge,2.2
307,Barbell glute bridge,3.8
307,Bear crawl sled drag,1.1
307,Stair climber,1.3
307,Push-press,5.0
308,Concentration curl,1.0
308,Pop squat,4.2
308,Lying glute stretch,3.7
308,Sumo deadlift,3.5
308,Tire flip,4.1
308,Bear crawl fire feet,4.8
308,Push-press,4.7
309,Incline anti-gravity shoulder press,2.5
309,Single-cone sprint drill,4.2
309,Crab single-arm reach,1.2
309,Sumo deadlift,3.7
309,Bear crawl sled drag,4.0
309,Bear crawl fire feet,2.6
309,Power snatch-,1.6
310,Paul Carter Rear-Delt Fly,2.7
310,Lateral hop,2.9
310,Reverse lunge,2.6
310,Sumo deadlift,4.4
310,Tire flip,2.2
310,Burpee,1.9
310,Clean and jerk,4.6
311,Russian Bar Dip,1.6
311,Wall ball toss,3.6
311,Latissimus dorsi SMR,2.8
311,Barbell deficit deadlift,1.2
311,Sled Push,2.3
311,Plate push,1.4
311,Push-press,3.8
312,Plank - Gethin Variation,3.0
312,Broad jump,1.7
312,Standing leg swing,1.5
312,Dumbbell floor press,4.7
312,Bear crawl sled drag,2.4
312,Elliptical trainer,4.4
312,Power snatch-,1.1
313,Partner medicine ball sit-up,3.1
313,Dumbbell seated box jump,3.9
313,Exercise ball torso rotation,1.3
313,Sumo deadlift,2.3
313,Dumbbell farmer's walk,2.5
313,Bear crawl fire feet,2.1
313,Push-press,3.6
314,Standing cable leg curl,1.1
314,Gorilla squat,1.3
314,World's greatest stretch,3.2
314,Sumo deadlift,1.3
314,Bear crawl sled drag,4.3
314,Sled push-,3.7
314,Behind-the-head push-press,1.8
315,Suspended oblique crunch,1.4
315,Jump Squat,2.9
315,One Handed Hang,1.9
315,Board bench press,4.3
315,Dumbbell farmer's walk,4.1
315,Elliptical trainer,2.8
315,Push-jerk,2.3
316,Band shoulder press,4.0
316,Medicine ball slam,3.8
316,Reverse lunge,1.4
316,Sumo deadlift,1.7
316,Tire flip,2.4
316,Stair climber,2.2
316,Push-press,4.4
317,Dumbbell clean and press,4.1
317,Medicine ball slam,1.7
317,Inchworm,4.9
317,Barbell glute bridge,3.2
317,Tire flip,1.1
317,Sled push-,3.9
317,Push-press,1.7
318,Hamstring slide,4.0
318,Medicine Ball Chest Pass,4.9
318,Standing side bend stretch,3.5
318,Barbell Hip Thrust,2.7
318,Dumbbell farmer's walk,2.8
318,Burpee,1.9
318,Power snatch-,2.1
319,Smith Machine Incline Bench Press,4.6
319,Medicine ball ninja,2.4
319,Toe Touchers,2.0
319,Good Morning,4.4
319,Sled Push,4.7
319,Elliptical trainer,1.2
319,Power snatch-,4.0
320,Standing Cable Crunch - Gethin Variation,4.6
320,Jumping jack-,1.4
320,Adductor SMR,3.6
320,Sumo deadlift,4.6
320,Sled Push,2.4
320,Treadmill running,2.9
320,Push-jerk,1.1
321,High Cable Curls,4.5
321,Medicine ball partner twist,2.1
321,Iliotibial band SMR,1.6
321,Glute Ham Raise,2.5
321,Tire flip,3.8
321,Jumping rope,3.6
321,Behind-the-head push-press,4.8
322,Machine Triceps Extension - Gethin Variation,2.4
322,Jump Squat,1.1
322,One Handed Hang,3.0
322,Good Morning,4.2
322,Tire flip,4.9
322,Treadmill walking,4.4
322,Push-press,3.0
323,Weighted back extension,2.2
323,Jumping jack-,1.6
323,Reach-roll-lift combo,4.2
323,Barbell back squat to box,4.8
323,Dumbbell farmer's walk,2.6
323,Stationary bike,2.8
323,Power snatch-,4.9
324,Cable Cross-Over - Gethin Variation,2.7
324,Dumbbell seated box jump,2.6
324,Alternating lunge jump,4.6
324,Barbell back squat to box,2.6
324,Sled Push,5.0
324,Plate push,4.5
324,Behind-the-head push-press,3.0
325,Smith machine shrug,4.8
325,Dumbbell seated box jump,1.7
325,Bent Over Shoulder Y,1.3
325,Dumbbell floor press,4.6
325,Sled Push,3.9
325,Rower,1.7
325,Push-press,4.5
326,Band split squat,1.3
326,Gorilla squat,1.9
326,Quadriceps SMR,4.2
326,Good Morning,2.3
326,Dumbbell farmer's walk,1.6
326,Jumping Jack,2.8
326,Push-press,4.3
327,Reverse-grip cable straight-bar push-down,4.2
327,Burpee box jump,1.8
327,Kneeling hip flexor stretch,1.8
327,Barbell back squat to box,3.6
327,Tire flip,3.0
327,Sled push-,3.9
327,Push-press,4.8
328,Tip-toe crunch,3.8
328,90-degree jump squat,2.6
328,Pass-through stretch with band,4.4
328,Sumo deadlift,5.0
328,Bear crawl sled drag,2.9
328,Burpee,3.8
328,Power snatch-,2.7
329,Ab bicycle,1.7
329,Box jump,2.7
329,Exercise ball torso rotation,4.3
329,Sumo deadlift,1.0
329,Tire flip,3.5
329,Stair climber,4.9
329,Clean and jerk,4.9
330,Smith machine shoulder press,3.0
330,Wall ball toss,2.4
330,Single-leg lying cross-over stretch,4.2
330,Rack pull,2.7
330,Bear crawl sled drag,4.0
330,Jumping Jack,4.8
330,Push-press,3.8
331,Total Fitness Hollow Hold,5.0
331,Lateral box jump,1.1
331,Wall calf stretch,3.5
331,Speed Box Squat,3.5
331,Tire flip,2.2
331,Treadmill jogging,3.7
331,Power snatch-,2.6
332,Kettlebell sumo deadlift high pull,3.1
332,Skip,1.7
332,Latissimus dorsi SMR,2.6
332,Sumo deadlift,1.3
332,Dumbbell farmer's walk,3.6
332,Jumping rope,1.8
332,Clean and jerk,4.1
333,Barbell hack squat,3.5
333,Sprawl frog kick,3.9
333,Single-leg lying cross-over stretch,3.6
333,Barbell glute bridge,3.7
333,Bear crawl sled drag,1.4
333,Jumping Jack,1.2
333,Power snatch-,2.7
334,Paul Carter Incline Bench Press,3.3
334,Skip,4.3
334,Standing hip circle,4.8
334,Dumbbell floor press,3.6
334,Dumbbell farmer's walk,1.6
334,Shuttle run,2.3
334,Push-jerk,4.2
335,BFR underhand straight-bar push-down,1.9
335,Dumbbell lateral hop to sprint,3.6
335,Wall calf stretch,1.1
335,Barbell glute bridge,2.3
335,Dumbbell farmer's walk,2.7
335,Jumping Jack,2.3
335,Clean and jerk,4.1
336,Dumbbell kickstand deadlift,4.4
336,In-out jump squat,1.1
336,Single-leg balance and reach,2.5
336,Barbell Hip Thrust,2.4
336,Tire flip,1.6
336,Sled push-,2.9
336,Push-press,3.0
337,Exercise Ball Knee Tuck - Gethin Varation,4.0
337,Sprawl frog kick,4.4
337,World's greatest stretch,3.7
337,Glute Ham Raise,3.5
337,Dumbbell farmer's walk,4.3
337,Rower,1.9
337,Behind-the-head push-press,3.9
338,Standing Biceps Cable Curl,3.2
338,Single-cone sprint drill,2.4
338,Pass-through stretch with band,3.4
338,Speed Box Squat,4.8
338,Bear crawl sled drag,4.2
338,Stair climber,1.6
338,Clean and jerk,1.4
339,Shuttle run training,1.6
339,Plyo push-up,1.2
339,Adductor SMR,2.7
339,Sumo deadlift,4.3
339,Tire flip,3.4
339,Bear crawl fire feet,4.0
339,Clean and jerk,2.2
340,Hanging leg raise,2.1
340,Depth jump box jump,2.0
340,Exercise ball torso rotation,3.7
340,Barbell glute bridge,1.9
340,Tire flip,4.9
340,Shuttle run,3.0
340,Push-jerk,4.7
341,Rope Face Pull - Gethin Variation,1.6
341,Dumbbell seated box jump,3.0
341,Cross-body shoulder stretch,4.1
341,Glute Ham Raise,2.7
341,Dumbbell farmer's walk,1.7
341,Plate push,2.1
341,Clean and jerk,2.9
342,Cocoons,3.8
342,Wall ball toss,4.8
342,Shoulder T,2.6
342,Sumo deadlift,3.3
342,Bear crawl sled drag,2.2
342,Burpee,2.5
342,Behind-the-head push-press,1.8
343,Leg Press - Gethin Variation,4.3
343,Single-cone sprint drill,2.0
343,Arm circle,3.4
343,Sumo deadlift,3.3
343,Tire flip,2.9
343,High knees,3.8
343,Push-jerk,1.9
344,Gorilla burpee,2.5
344,Running lunge,2.8
344,Kneeling hip flexor stretch,1.4
344,Board bench press,1.0
344,Bear crawl sled drag,3.5
344,Rower,2.5
344,Power snatch-,4.0
345,BFR cable rope hammer curl,3.7
345,In-out jump squat,2.7
345,Alternating standing glute stretch,1.8
345,Good Morning,3.8
345,Bear crawl sled drag,1.7
345,Shadow boxing,3.8
345,Power snatch-,1.3
346,Cross-body sit-up,3.1
346,Knee Tuck Jump,2.9
346,Reverse lunge,2.1
346,Barbell deficit deadlift,3.7
346,Dumbbell farmer's walk,1.6
346,Treadmill walking,2.0
346,Behind-the-head push-press,4.0
347,Seated triceps press,3.7
347,Medicine ball scoop throw,3.5
347,Brachialis SMR,3.5
347,Glute Ham Raise,3.0
347,Bear crawl sled drag,1.0
347,Treadmill jogging,1.4
347,Push-jerk,1.2
348,Alternating hammer curl,2.6
348,Burpee tuck jump,2.2
348,Child's pose,2.2
348,Barbell deficit deadlift,3.2
348,Sled Push,1.5
348,Shuttle run,2.4
348,Power snatch-,4.1
349,Leg Extension - Gethin Variation,3.7
349,Medicine ball scoop throw,4.7
349,Standing leg swing,5.0
349,Barbell back squat to box,1.8
349,Sled Push,2.9
349,Rower,2.1
349,Behind-the-head push-press,2.9
350,Paul Carter Romanian Deadlift,2.8
350,Box Jump (Multiple Response),4.2
350,Kneeling hip flexor stretch,2.9
350,Barbell deficit deadlift,4.7
350,Tire flip,1.8
350,Elliptical trainer,2.4
350,Power snatch-,1.6
351,Incline dumbbell biceps curl,3.9
351,Split Jump,3.3
351,Pass-through stretch with band,3.8
351,Barbell back squat to box,4.6
351,Dumbbell farmer's walk,2.6
351,High knees,4.7
351,Push-press,4.9
352,Total Fitness Skip,1.7
352,Burpee box jump,3.7
352,Adductor SMR,3.2
352,Rack pull,3.3
352,Sled Push,3.8
352,Sled push-,1.2
352,Power snatch-,2.7
353,Barbell press sit-up,2.8
353,Bench skip,2.2
353,Standing leg swing,4.9
353,Barbell back squat to box,3.8
353,Dumbbell farmer's walk,2.6
353,Treadmill jogging,4.5
353,Power snatch-,4.9
354,Dumbbell pull-over,1.6
354,Dumbbell jump squat,2.6
354,Reach-roll-lift combo,2.6
354,Board bench press,4.7
354,Sled Push,3.5
354,Stationary bike,4.9
354,Clean and jerk,4.9
355,Military press,2.1
355,In-out jump squat,1.6
355,Piriformis SMR,1.9
355,Sumo deadlift,2.7
355,Sled Push,3.2
355,Stairmaster,3.1
355,Push-jerk,1.5
356,Lat Pull-down - Gethin Variation,2.6
356,Medicine ball slam,1.8
356,Standing side bend stretch,3.7
356,Sumo deadlift,4.2
356,Tire flip,2.1
356,Treadmill walking,1.5
356,Push-press,2.2
357,One-Arm Cable Read Delt Fly - Gethin Variation,3.5
357,Wall sprawl,3.5
357,Standing hip circle,1.8
357,Barbell Hip Thrust,4.0
357,Bear crawl sled drag,4.8
357,Elliptical trainer,2.5
357,Power snatch-,1.3
358,Tricep Dumbbell Kickback,3.1
358,Knee Tuck Jump,3.8
358,Standing leg swing,4.9
358,Barbell deficit deadlift,1.1
358,Dumbbell farmer's walk,3.3
358,Elliptical trainer,4.4
358,Push-jerk,2.6
359,Bent-over dumbbell rear delt fly,3.5
359,90-degree jump squat,2.0
359,Calf SMR,2.7
359,Rack pull,2.7
359,Bear crawl sled drag,1.4
359,Burpee,4.2
359,Push-press,1.1
360,Hammer curl,1.4
360,Lateral hop,1.3
360,Pass-through stretch with band,1.2
360,Rack pull,2.4
360,Bear crawl sled drag,4.9
360,High knees,3.8
360,Behind-the-head push-press,1.4
361,Reach crunch,4.0
361,Bench skip,4.4
361,Crab single-arm reach,4.4
361,Barbell glute bridge,2.0
361,Tire flip,2.1
361,High knees,3.0
361,Power snatch-,4.4
362,Back Extension - Gethin Variation,4.4
362,Lateral hop,4.6
362,Child's pose,3.1
362,Glute Ham Raise,4.8
362,Tire flip,3.1
362,Stairmaster,1.9
362,Clean and jerk,4.9
363,Kettlebell front rack lunge,2.4
363,Lateral cone hop,4.9
363,Brachialis SMR,4.2
363,Glute Ham Raise,3.8
363,Dumbbell farmer's walk,1.6
363,Elliptical trainer,2.8
363,Behind-the-head push-press,2.2
364,Cable cross-over,1.5
364,Burpee over barbell,1.5
364,World's greatest stretch,3.8
364,Barbell glute bridge,3.3
364,Sled Push,1.9
364,Treadmill walking,1.2
364,Clean and jerk,2.8
365,One-Arm Long Bar Row,2.8
365,Clapping Push-Up,4.8
365,Exercise ball torso rotation,4.4
365,Dumbbell floor press,4.7
365,Sled Push,2.1
365,Treadmill running,4.1
365,Push-press,1.2
366,Calf Press,2.4
366,Sledgehammer swing,3.2
366,Lunge glute stretch,3.1
366,Barbell deficit deadlift,1.9
366,Bear crawl sled drag,3.8
366,Shuttle run,3.8
366,Clean and jerk,3.3
367,EZ-Bar Skullcrusher - Gethin Variation,4.0
367,Mountain climber,1.8
367,Arm circle,3.8
367,Board bench press,1.1
367,Dumbbell farmer's walk,4.0
367,Treadmill running,2.5
367,Clean and jerk,1.5
368,Military press,4.2
368,Plyo push-up,4.1
368,Wall calf stretch,3.2
368,Board bench press,4.2
368,Sled Push,2.2
368,Plate push,3.6
368,Push-jerk,2.5
369,Smith machine inverted row,4.7
369,Burpee box jump,1.5
369,Quadriceps SMR,1.9
369,Glute Ham Raise,2.1
369,Tire flip,2.0
369,Treadmill walking,5.0
369,Power snatch-,3.5
370,Barbell Squat,5.0
370,Skip,4.1
370,Child's pose,4.1
370,Rack pull,2.5
370,Tire flip,2.8
370,Rower,1.6
370,Push-press,2.9
371,Bench dip,4.1
371,Kettlebell fire feet,4.3
371,Lying glute stretch,4.9
371,Sumo deadlift,4.7
371,Sled Push,4.1
371,Treadmill walking,1.8
371,Push-jerk,1.8
372,Side plank lateral raise,2.5
372,Side-to-side box skip,4.3
372,Exercise ball chest stretch,4.5
372,Barbell Hip Thrust,1.5
372,Dumbbell farmer's walk,1.4
372,Rower,1.7
372,Power snatch-,2.3
373,Exercise ball crunch,3.8
373,Lateral box jump,4.4
373,Alternating standing knee-pull stretch,2.3
373,Barbell deficit deadlift,3.3
373,Dumbbell farmer's walk,2.6
373,Treadmill walking,1.2
373,Clean and jerk,2.2
374,Paul Carter Cable Cross-Over,4.4
374,Medicine ball scoop throw,2.2
374,Calf SMR,2.2
374,Barbell glute bridge,4.8
374,Sled Push,1.0
374,Elliptical trainer,1.0
374,Push-press,4.8
375,Cable Overhead Triceps Extension - Gethin Variation,2.3
375,Broad jump,4.6
375,Exercise ball chest stretch,1.9
375,Glute Ham Raise,2.5
375,Dumbbell farmer's walk,1.6
375,Jumping Jack,2.0
375,Behind-the-head push-press,3.0
376,Southpaw sprawl with push-up,1.7
376,Jumping knee up-down,3.6
376,Wall calf stretch,3.9
376,Sumo deadlift,1.6
376,Bear crawl sled drag,2.2
376,Shadow boxing,3.4
376,Behind-the-head push-press,3.3
377,Landmine Linear Jammer,1.6
377,In-out jump squat,1.5
377,Lunge glute stretch,3.9
377,Barbell glute bridge,4.4
377,Sled Push,4.2
377,Treadmill running,3.0
377,Push-press,1.7
378,Decline band press sit-up,1.6
378,Carioca quick step,4.7
378,Cross-body shoulder stretch,1.2
378,Dumbbell floor press,3.1
378,Bear crawl sled drag,3.7
378,Treadmill running,2.4
378,Clean and jerk,3.5
379,Parallel Bar Dip,2.5
379,Jumping jack-,3.9
379,Pass-through stretch with band,3.0
379,Good Morning,2.4
379,Sled Push,3.8
379,Bear crawl fire feet,3.4
379,Push-press,1.7
380,Bodyweight Reverse Lunge,1.9
380,Dumbbell jump squat,3.8
380,Single-leg lying cross-over stretch,2.7
380,Speed Box Squat,1.2
380,Tire flip,1.8
380,Stair climber,4.4
380,Push-jerk,4.8
381,Southpaw sprawl with push-up,2.4
381,Running lunge,2.6
381,Half bird dog,3.1
381,Barbell Hip Thrust,4.0
381,Tire flip,2.4
381,Jumping rope,3.6
381,Behind-the-head push-press,4.9
382,King Maker Barbell Deadlift,1.3
382,Broad jump,4.9
382,Lying hamstring stretch with band,4.0
382,Barbell glute bridge,3.3
382,Sled Push,1.8
382,Shadow boxing,2.2
382,Clean and jerk,4.0
383,Standing barbell shoulder press,1.6
383,Jump Squat,3.7
383,Alternating standing glute stretch,1.1
383,Speed Box Squat,2.9
383,Dumbbell farmer's walk,1.0
383,Rower,2.4
